metric_name,dimension,label
awv_scheduled_count,membership_enrollment,Membership Enrollment
awv_scheduled_count,primary_payor,Primary Payor
awv_scheduled_count,risk_tier,Risk Tier
awv_scheduled_or_completed_rate,analytics_awv_ytd_status,AWV YTD Status
awv_scheduled_or_completed_rate,attributed_payor,Attributed Payor
awv_scheduled_or_completed_rate,attribution_status,Attribution Status
awv_scheduled_or_completed_rate,awv_eligibility_source,AWV Eligibility Source
awv_scheduled_or_completed_rate,clinic,Clinic
awv_scheduled_or_completed_rate,is_active_patient,Active Patient?
awv_scheduled_or_completed_rate,is_analytics_awv_eligible,AWV Eligible?
awv_scheduled_or_completed_rate,medicare_category,Medicare Category
awv_scheduled_or_completed_rate,primary_payor,Primary Payor
awv_scheduled_or_completed_rate,primary_product_type,Primary Product Type
awv_scheduled_or_completed_rate,provider_id,Primary Provider ID
awv_scheduled_or_completed_rate,provider_name,Primary Provider
awv_scheduled_or_completed_rate,sf_mddo_status,SF MDDO Status
bh_no_next_patients,attributed_payor,Attributed Payor
bh_no_next_patients,clinic_name,Clinic
bh_no_next_patients,clinic_type,Clinic Type
bh_no_next_patients,is_bh_no_next,Is BH No-Next
bh_no_next_patients,is_no_next,Is No-Next
bh_no_next_patients,is_pending_awv,Is Pending AWV
bh_no_next_patients,is_pending_mddo,Is Pending MDDO
bh_no_next_patients,patient_status,Patient Status
bh_no_next_patients,payor_category,Payor Category
bh_no_next_patients,primary_insurance,Primary Insurance
bh_no_next_patients,scheduling_status,Scheduling Status
bh_no_next_patients,tier,Tier
cadence_denominator,analytics_awv_ytd_status,AWV YTD Status
cadence_denominator,attributed_payor,Attributed Payor
cadence_denominator,attribution_status,Attribution Status
cadence_denominator,awv_eligibility_source,AWV Eligibility Source
cadence_denominator,clinic,Clinic
cadence_denominator,is_active_patient,Active Patient?
cadence_denominator,is_analytics_awv_eligible,AWV Eligible?
cadence_denominator,medicare_category,Medicare Category
cadence_denominator,primary_payor,Primary Payor
cadence_denominator,primary_product_type,Primary Product Type
cadence_denominator,provider_id,Primary Provider ID
cadence_denominator,provider_name,Primary Provider
cadence_denominator,sf_mddo_status,SF MDDO Status
call_within_2d_count,adt_closed_reason,ADT Closed Reason
call_within_2d_count,adt_disposition,ADT Disposition
call_within_2d_count,case_status,Case Status
call_within_2d_count,clinic,Clinic
call_within_2d_count,exclusion_reason,Exclusion Reason
call_within_2d_count,hospital,Hospital
call_within_2d_count,is_excluded,Excluded?
call_within_2d_pct,adt_closed_reason,ADT Closed Reason
call_within_2d_pct,adt_disposition,ADT Disposition
call_within_2d_pct,case_status,Case Status
call_within_2d_pct,clinic,Clinic
call_within_2d_pct,exclusion_reason,Exclusion Reason
call_within_2d_pct,hospital,Hospital
call_within_2d_pct,is_excluded,Excluded?
cancelled_npv,clinic_city,Clinic City
cancelled_npv,is_membership_patient,Is Membership Patient
cancelled_npv,npv_category,NPV Category
cancelled_npv,provider_group_id,Provider Group
cancelled_npv,service_location,Service Location
bh_no_show_rate,clinic,Clinic
bh_no_show_rate,is_telehealth,Telehealth?
bh_no_show_rate,bh_provider,BH Provider
cancelled_slots,clinic,Clinic
cancelled_slots,bh_provider,BH Provider
cancelled_slots,slot_category,Slot Category
case_awv_actionable,analytics_awv_ytd_status,AWV YTD Status
case_awv_actionable,attributed_payor,Attributed Payor
case_awv_actionable,attribution_status,Attribution Status
case_awv_actionable,awv_eligibility_source,AWV Eligibility Source
case_awv_actionable,clinic,Clinic
case_awv_actionable,is_active_patient,Active Patient?
case_awv_actionable,is_analytics_awv_eligible,AWV Eligible?
case_awv_actionable,medicare_category,Medicare Category
case_awv_actionable,primary_payor,Primary Payor
case_awv_actionable,primary_product_type,Primary Product Type
case_awv_actionable,provider_id,Primary Provider ID
case_awv_actionable,provider_name,Primary Provider
case_awv_actionable,sf_mddo_status,SF MDDO Status
case_mddo_actionable,analytics_awv_ytd_status,AWV YTD Status
case_mddo_actionable,attributed_payor,Attributed Payor
case_mddo_actionable,attribution_status,Attribution Status
case_mddo_actionable,awv_eligibility_source,AWV Eligibility Source
case_mddo_actionable,clinic,Clinic
case_mddo_actionable,is_active_patient,Active Patient?
case_mddo_actionable,is_analytics_awv_eligible,AWV Eligible?
case_mddo_actionable,medicare_category,Medicare Category
case_mddo_actionable,primary_payor,Primary Payor
case_mddo_actionable,primary_product_type,Primary Product Type
case_mddo_actionable,provider_id,Primary Provider ID
case_mddo_actionable,provider_name,Primary Provider
case_mddo_actionable,sf_mddo_status,SF MDDO Status
ai_outreach_awv_count,attempt_number,Attempt Number
ai_outreach_awv_count,call_outcome,Call Outcome
ai_outreach_awv_count,campaign_name,Campaign
ai_outreach_awv_count,clinic,Clinic
ai_outreach_awv_count,failure_category,Failure Category
ai_outreach_awv_count,is_escalated_or_negative,Escalated or Negative?
ai_outreach_awv_count,outreach_outcome,Outreach Outcome
ai_outreach_awv_count,primary_care_provider,Primary Care Provider
ai_outreach_awv_count,primary_payor,Primary Payor
ai_outreach_awv_count,sentiment,Sentiment
ai_outreach_cancelled_count,attempt_number,Attempt Number
ai_outreach_cancelled_count,call_outcome,Call Outcome
ai_outreach_cancelled_count,campaign_name,Campaign
ai_outreach_cancelled_count,clinic,Clinic
ai_outreach_cancelled_count,failure_category,Failure Category
ai_outreach_cancelled_count,is_escalated_or_negative,Escalated or Negative?
ai_outreach_cancelled_count,outreach_outcome,Outreach Outcome
ai_outreach_cancelled_count,primary_care_provider,Primary Care Provider
ai_outreach_cancelled_count,primary_payor,Primary Payor
ai_outreach_cancelled_count,sentiment,Sentiment
ai_outreach_no_next_count,attempt_number,Attempt Number
ai_outreach_no_next_count,call_outcome,Call Outcome
ai_outreach_no_next_count,campaign_name,Campaign
ai_outreach_no_next_count,clinic,Clinic
ai_outreach_no_next_count,failure_category,Failure Category
ai_outreach_no_next_count,is_escalated_or_negative,Escalated or Negative?
ai_outreach_no_next_count,outreach_outcome,Outreach Outcome
ai_outreach_no_next_count,primary_care_provider,Primary Care Provider
ai_outreach_no_next_count,primary_payor,Primary Payor
ai_outreach_no_next_count,sentiment,Sentiment
ai_outreach_scheduled_count,attempt_number,Attempt Number
ai_outreach_scheduled_count,call_outcome,Call Outcome
ai_outreach_scheduled_count,campaign_name,Campaign
ai_outreach_scheduled_count,clinic,Clinic
ai_outreach_scheduled_count,failure_category,Failure Category
ai_outreach_scheduled_count,is_escalated_or_negative,Escalated or Negative?
ai_outreach_scheduled_count,outreach_outcome,Outreach Outcome
ai_outreach_scheduled_count,primary_care_provider,Primary Care Provider
ai_outreach_scheduled_count,primary_payor,Primary Payor
ai_outreach_scheduled_count,sentiment,Sentiment
completed_npv,clinic_city,Clinic City
completed_npv,is_membership_patient,Is Membership Patient
completed_npv,npv_category,NPV Category
completed_npv,provider_group_id,Provider Group
completed_npv,service_location,Service Location
completed_slots,appointment_type_name,Appointment Type
completed_slots,clinic,Clinic
completed_slots,is_telehealth,Telehealth?
completed_slots,bh_provider,BH Provider
completed_slots,slot_category,Slot Category
completion_rate,clinic_city,Clinic City
completion_rate,is_membership_patient,Is Membership Patient
completion_rate,npv_category,NPV Category
completion_rate,provider_group_id,Provider Group
completion_rate,service_location,Service Location
contact_rate,attempt_number,Attempt Number
contact_rate,call_outcome,Call Outcome
contact_rate,campaign_name,Campaign
contact_rate,clinic,Clinic
contact_rate,failure_category,Failure Category
contact_rate,is_escalated_or_negative,Escalated or Negative?
contact_rate,outreach_outcome,Outreach Outcome
contact_rate,primary_care_provider,Primary Care Provider
contact_rate,primary_payor,Primary Payor
contact_rate,sentiment,Sentiment
contact_reached_count,attempt_number,Attempt Number
contact_reached_count,call_outcome,Call Outcome
contact_reached_count,campaign_name,Campaign
contact_reached_count,clinic,Clinic
contact_reached_count,failure_category,Failure Category
contact_reached_count,is_escalated_or_negative,Escalated or Negative?
contact_reached_count,outreach_outcome,Outreach Outcome
contact_reached_count,primary_care_provider,Primary Care Provider
contact_reached_count,primary_payor,Primary Payor
contact_reached_count,sentiment,Sentiment
contract_signed_count,account_status,Account Status
contract_signed_count,clinic,Clinic
contract_signed_count,enrollment_status,Enrollment Status
contract_signed_count,membership_membership_status,Membership Status
contract_signed_count,lead_source,Lead Source
contract_signed_count,member_category,Member Category
contract_signed_count,member_journey_stage,Member Journey Stage
contract_signed_count,member_type,Member Type
contract_signed_count,membership_attribution,Membership Attribution
contract_signed_count,patient_status,Patient Status
contract_signed_count,payment_status,Payment Status
contract_signed_count,primary_payor,Primary Payor
contract_signed_count,risk_tier,Risk Tier
contract_signed_count,utm_campaign,UTM Campaign
contract_signed_count,utm_medium,UTM Medium
contract_signed_count,utm_source,UTM Source
converted_leads,account_status,Account Status
converted_leads,clinic,Clinic
converted_leads,enrollment_status,Enrollment Status
converted_leads,membership_membership_status,Membership Status
converted_leads,lead_source,Lead Source
converted_leads,member_category,Member Category
converted_leads,member_journey_stage,Member Journey Stage
converted_leads,member_type,Member Type
converted_leads,membership_attribution,Membership Attribution
converted_leads,patient_status,Patient Status
converted_leads,payment_status,Payment Status
converted_leads,primary_payor,Primary Payor
converted_leads,risk_tier,Risk Tier
converted_leads,utm_campaign,UTM Campaign
converted_leads,utm_medium,UTM Medium
converted_leads,utm_source,UTM Source
count,assigned_clinic,Assigned Clinic
count,awv_tier,AWV Tier
count,clinic_standardized,Clinic
count,hcc_tier,HCC Tier
count,is_bonus_eligible,Bonus Eligible
count,next_visit_tier,Next Visit Tier
count,nps_tier,NPS Tier
count,provider_name,Provider
count,provider_type,Provider Type
count,quality_tier,Quality Tier
days_since_last_visit,clinic,Clinic
days_since_last_visit,is_active_member,Is Active Member
days_since_last_visit,is_attributed,Attributed?
days_since_last_visit,is_grandmothered_member,Is Grandmothered Member
days_since_last_visit,is_membership_patient,Membership Patient
days_since_last_visit,is_paying_member,Is Paying Member
days_since_last_visit,member_category,Member Category
days_since_last_visit,membership_enrollment,Membership Enrollment
days_since_last_visit,membership_plan_type,Plan Type
days_since_last_visit,patient_status,Patient Status
days_since_last_visit,payment_status,Payment Status
days_since_last_visit,primary_insurance,Primary Insurance
days_since_last_visit,primary_payor,Primary Payor
days_since_last_visit,risk_tier,Risk Tier
declined_count,account_status,Account Status
declined_count,clinic,Clinic
declined_count,enrollment_status,Enrollment Status
declined_count,membership_membership_status,Membership Status
declined_count,lead_source,Lead Source
declined_count,member_category,Member Category
declined_count,member_journey_stage,Member Journey Stage
declined_count,member_type,Member Type
declined_count,membership_attribution,Membership Attribution
declined_count,patient_status,Patient Status
declined_count,payment_status,Payment Status
declined_count,primary_payor,Primary Payor
declined_count,risk_tier,Risk Tier
declined_count,utm_campaign,UTM Campaign
declined_count,utm_medium,UTM Medium
declined_count,utm_source,UTM Source
delayed_notification_count,adt_closed_reason,ADT Closed Reason
delayed_notification_count,adt_disposition,ADT Disposition
delayed_notification_count,case_status,Case Status
delayed_notification_count,clinic,Clinic
delayed_notification_count,exclusion_reason,Exclusion Reason
delayed_notification_count,hospital,Hospital
delayed_notification_count,is_excluded,Excluded?
detractors,appointment_type,Appointment Type
detractors,clinic_name,Clinic Name
detractors,enterprise_id,Enterprise ID
detractors,golden_id,Golden ID
detractors,nps_category,NPS Category
detractors,provider_name,Provider Name
detractors,salesforce_id,Salesforce ID
detractors,sentiment,Sentiment
discharge_date_overrides,adt_closed_reason,ADT Closed Reason
discharge_date_overrides,adt_disposition,ADT Disposition
discharge_date_overrides,case_status,Case Status
discharge_date_overrides,clinic,Clinic
discharge_date_overrides,exclusion_reason,Exclusion Reason
discharge_date_overrides,hospital,Hospital
discharge_date_overrides,is_excluded,Excluded?
dismissed_count,department,Department
dismissed_count,documentation_strength,Documentation Strength
dismissed_count,hcc_code,HCC Code
dismissed_count,insurance_group,Insurance Group
dismissed_count,market,Market
dismissed_count,provider_name,Provider
dismissed_count,suggestion_status,Status
distinct_hcc_codes,department,Department
distinct_hcc_codes,documentation_strength,Documentation Strength
distinct_hcc_codes,hcc_code,HCC Code
distinct_hcc_codes,insurance_group,Insurance Group
distinct_hcc_codes,market,Market
distinct_hcc_codes,provider_name,Provider
distinct_hcc_codes,suggestion_status,Status
dual_attributed_patients,attributed_payor,Attributed Payor
dual_attributed_patients,insurance_change_reason,Insurance Change Reason
dual_attributed_patients,is_current_attribution,Current?
dual_attributed_patients,movement_event,Movement Event
dual_attributed_patients,preferred_clinic,Clinic
dual_attributed_patients,year_month,Year-Month
eligible_count,account_status,Account Status
eligible_count,clinic,Clinic
eligible_count,enrollment_status,Enrollment Status
eligible_count,membership_membership_status,Membership Status
eligible_count,lead_source,Lead Source
eligible_count,member_category,Member Category
eligible_count,member_journey_stage,Member Journey Stage
eligible_count,member_type,Member Type
eligible_count,membership_attribution,Membership Attribution
eligible_count,patient_status,Patient Status
eligible_count,payment_status,Payment Status
